정류소명,정류소아이디,총승차건수,총하차건수,승차건수(카드),하차건수(카드),승차건수(현금),일평균승하차건수
중부고용노동청(인천고용센터),39222,675,647,675,647,0,42
중부고용노동청(인천고용센터),39223,558,499,556,499,2,34
중산고등학교,35868,629,688,629,688,0,42
중산고등학교,35869,1341,1374,1341,1374,0,87
중산교차로,35652,861,611,861,611,0,47
중산교차로,35653,486,2958,486,2958,0,111
중산동,35305,1955,603,1955,603,0,82
중산동(까치빌라앞),35247,418,799,418,799,0,39
중산동(중촌),35272,673,1502,673,1502,0,70
중산동(중촌),35278,10,279,10,279,0,9
중산중고등학교,35817,285,307,285,307,0,19
중산중고등학교,35818,90,13,90,13,0,3
중산중학교,35656,1368,807,1368,807,0,70
중산중학교,35657,943,1781,943,1781,0,87
중앙공영아파트,41268,4200,1094,4199,1094,1,170
중앙공원사거리,39189,511,796,511,796,0,42
중앙방앗간,35852,10,22,10,22,0,1
중앙방앗간,35853,4,3,4,3,0,0
중앙사료,42014,2051,1400,2051,1400,0,111
중앙사료,42015,677,1027,677,1027,0,54
중앙산부인과,70176,7,280,7,280,0,9
중앙산부인과,70230,483,78,483,78,0,18
중앙시장,90125,2282,869,2218,869,64,101
중앙시장.고려궁지입구,43067,1283,1746,1271,1746,12,97
중앙아파트,40409,694,739,694,739,0,46
중앙아파트,42315,3354,2304,3354,2304,0,182
중앙하이츠,41110,3907,12248,3907,12248,0,521
중앙호수공원입구(호반베르디움),89245,11,655,11,655,0,21
중원고등학교,55078,2499,680,2499,680,0,102
중촌,43252,187,2,172,2,15,6
중촌,43369,3,59,3,59,0,2
중촌교차로,35436,125,550,125,550,0,21
중촌교차로,35443,1105,367,1105,367,0,47
중혈마을,43176,5,28,5,28,0,1
중혈마을,43299,73,1,70,1,3,2
중흥S클래스,42832,2767,1974,2767,1974,0,152
중흥S클래스,42847,728,543,728,543,0,41
중흥S클래스1차,42844,455,870,455,870,0,42
중흥S클래스1차,42845,837,638,837,638,0,47
중흥S클래스2차,42771,4993,1489,4989,1489,4,209
중흥S클래스2차,42856,4808,1073,4808,1073,0,189
중흥마을.은하마을,55070,616,307,616,307,0,29
지랏돌,90071,49,11,48,11,1,1
지랏돌,90072,1,22,1,22,0,0
지산리입구,43310,16,4,16,4,0,0
지산리입구,43751,1,7,1,7,0,0
지산입구(용진),43538,20,0,20,0,0,0
지산입구(용진),43679,3,18,3,18,0,0
지석리마을회관,90274,17,12,17,12,0,0
지석리망향단입구,90273,3,2,3,2,0,0
지석리오현부락,90275,36,28,36,28,0,2
지석초등학교입구,90277,35,10,35,10,0,1
지식정보단지역,38373,9171,1476,9171,1476,0,343
지식정보단지역,38403,10384,1333,10384,1333,0,377
지식정보단지역,38404,571,8793,571,8793,0,302
지식정보단지역(4번출구),38380,637,9964,637,9964,0,341
진고개(5연대입구),43380,214,140,207,140,7,11
진고개(5연대입구),43794,37,221,37,221,0,8
진광횟집앞,43507,33,8,32,8,1,1
진광횟집앞,43541,4,10,4,10,0,0
진달래아파트,37600,10,747,10,747,0,24
진도로르빌아파트,37471,2732,9320,2732,9320,0,388
진두방앗간,44129,0,26,0,26,0,0
진두방앗간,44195,11,3,11,3,0,0
진산과학고등학교,40640,8,344,8,344,0,11
진산과학고등학교,40915,118,6,118,6,0,4
진산중학교,40575,1167,2433,1167,2433,0,116
진산초등학교,40614,996,3528,996,3528,0,145
진산초등학교,40633,0,164,0,164,0,5
진산초등학교,40914,319,79,319,79,0,12
진솔인더스트리,89447,249,4,249,4,0,8
진솔인더스트리,89448,0,307,0,307,0,9
진주5단지503동앞,42089,3616,3110,3616,3110,0,216
진주상가,42544,3722,289,3699,289,23,129
진주아파트2단지,42092,416,11723,406,11723,10,391
진주아파트2단지6동,42084,129,7100,127,7100,2,233
진주아파트3단지,42086,9051,180,9016,180,35,297
진주아파트4단지,42077,3783,162,3769,162,14,127
진표에너지,42548,0,322,0,322,0,10
진흥아파트,37190,2804,2426,2795,2426,9,168
진흥아파트,37193,2474,3270,2463,3270,11,185
진흥아파트,37240,5858,4409,5849,4409,9,331
진흥아파트,37243,6301,10733,6297,10733,4,549
진흥아파트,39297,7624,7464,7624,7464,0,486
집단에너지,39064,83,122,83,122,0,6
집단에너지시설,39065,53,92,53,92,0,4
짓절미,43485,26,23,26,23,0,1
짓절미,43713,4,12,4,12,0,0
찬우물,39179,1305,3389,1303,3389,2,151
찬우물,39188,1957,852,1955,852,2,90
찬우물,43048,158,319,152,319,6,15
찬우물약수터,43851,132,301,130,301,2,13
참빛감리교회,42437,17253,10891,17243,10891,10,907
참좋은집,36160,416,23,411,23,5,14
참좋은집,36161,15,401,11,401,4,13
창골,43549,212,105,207,105,5,10
창리,43052,276,272,271,272,5,17
창리,43053,260,279,256,279,4,17
창리,43054,382,349,381,349,1,23
창리,43902,27,40,27,40,0,2
창리,43903,8,0,8,0,0,0
창신초등학교,42620,3630,3143,3627,3143,3,218
창신초등학교,42621,4271,4920,4267,4920,4,296
창후1리마을회관,43595,195,3,190,3,5,6
창후1리마을회관,43783,5,220,4,220,1,7
창후리입구,43604,159,8,158,8,1,5
창후리입구,43830,49,265,49,265,0,10
창후리종점,43774,30,76,26,76,4,3
창후정미소,43461,79,3,79,3,0,2
창후정미소,43600,11,46,11,46,0,1
채석장,38179,1102,356,1102,356,0,47
채플 갤러리,90422,2,0,2,0,0,0
채플 갤러리,90423,0,7,0,7,0,0
천곡,43409,143,4,137,4,6,4
천곡,43827,13,203,13,203,0,6
천촌,43411,14,181,13,181,1,6
천촌,43795,180,1,178,1,2,5
철곶,43653,7,12,7,12,0,0
철곶,43759,22,3,22,3,0,0
철산리검문소,43957,4,23,4,23,0,0
철산리검문소,43958,37,4,37,4,0,1
철산리입구,43685,57,18,56,18,1,2
철산리입구,43741,19,79,19,79,0,3
첨단초등학교,92014,513,4307,513,4307,0,155
청광플러스원101동앞,92070,437,3521,437,3521,0,127
청광플러스원102동앞,39946,839,106,839,106,0,30
청광플러스원아파트,39775,5861,3242,5861,3242,0,293
청광플러스원아파트,39786,2736,7718,2736,7718,0,337
청능로사거리,39622,41913,16583,41865,16583,48,1886
청능로사거리,39623,18251,39823,18196,39823,55,1873
청라1동행정복지센터,42744,13672,5519,13672,5519,0,619
청라1동행정복지센터,42745,7434,10617,7434,10617,0,582
청라1호문화공원,89470,1,0,1,0,0,0
청라1호문화공원,89471,3,0,3,0,0,0
청라2동행정복지센터,89039,3072,774,3072,774,0,124
청라2동행정복지센터,89042,1445,3435,1445,3435,0,157
청라3동행정복지센터,89374,1263,5943,1263,5943,0,232
청라3동행정복지센터,89375,7190,891,7190,891,0,260
청라BRT차고지입구,89336,19,544,19,544,0,18
청라BRT차고지입구,89337,622,43,622,43,0,21
청라BRT통합차고지,89508,12,71,12,71,0,2
청라BRT통합차고지,89522,99,2,98,2,1,3
청라고등학교,42784,2475,1318,2475,1318,0,122
청라고등학교,42785,1874,2433,1874,2433,0,138
청라골프아카데미,89255,99,62,99,62,0,5
청라골프아카데미,89256,59,137,59,137,0,6
청라국제도서관,42922,34,297,34,297,0,10
청라국제도서관,42923,379,96,379,96,0,15
청라국제도시역,89270,56629,658,56629,658,0,1847
청라국제도시역(경명대로),89034,8293,8982,8293,8982,0,557
청라국제도시역(서부산단방향),89043,25202,38880,25201,38880,1,2067
청라국제도시역(청라국제교방향),89215,36902,25383,36895,25383,7,2009
청라국제도시역푸르지오시티,89523,459,927,459,927,0,44
청라국제도시역푸르지오시티,89524,733,576,733,576,0,42
청라국제어린이집,89289,274,41,274,41,0,10
청라국제업무단지(골드클래스),42984,905,397,905,397,0,42
청라꽃농원,42991,70,89,70,89,0,5
청라달튼국제학교,42895,1255,507,1253,507,2,56
청라달튼국제학교,89121,915,972,913,972,2,60
청라도,42931,8,86,8,86,0,3
청라도,89127,7,80,7,80,0,2
청라디이스트,42961,90,1287,90,1287,0,44
청라디이스트(562동),42962,1922,3645,1920,3645,2,179
청라디이스트(567동),89017,1054,154,1052,154,2,38
청라로데오시티포레안,89419,115,383,115,383,0,16
청라로봇랜드,89246,21,13,21,13,0,1
청라로봇랜드,89247,0,60,0,60,0,1
청라모아미래도아파트604동,89344,2185,1469,2185,1469,0,117
청라모아미래도아파트정문,89353,28,80,28,80,0,3
청라문학공원,89480,101,39,101,39,0,4
청라백세요양병원,42944,167,95,167,95,0,8
청라백세요양병원,89179,172,149,172,149,0,10
청라복합문화센터,89218,221,1541,221,1541,0,56
청라복합문화센터,89219,1132,263,1132,263,0,45
청라센텀로제비앙,89295,1499,1390,1499,1390,0,93
청라센텀로제비앙,89296,1482,1428,1482,1428,0,93
청라센텀로제비앙정문앞,89346,49,19,49,19,0,2
청라센트럴에일린의뜰,42834,5033,4414,5032,4414,1,304
청라센트럴에일린의뜰104동,42990,3907,1782,3907,1782,0,183
청라센트럴에일린의뜰106동,42892,10662,5673,10654,5673,8,526
청라스타필드,89417,80,20,80,20,0,3
청라스타필드,89418,27,49,27,49,0,2
청라시티프라디움,89334,1837,2552,1837,2552,0,141
청라시티프라디움,89335,3171,1061,3170,1061,1,136
청라우미린,42862,639,5225,633,5225,6,189
청라우미린아파트,89290,3399,12324,3399,12324,0,507
청라웰카운티221동,89288,81,482,81,482,0,18
청라웰카운티223동,42997,1151,266,1151,266,0,45
청라자이,42742,10616,3272,10616,3272,0,448
청라중앙호수공원입구,89021,13734,10474,13734,10474,0,780
청라중앙호수공원입구,89024,8791,15098,8791,15098,0,770
청라중학교,42848,1014,1978,1014,1978,0,96
청라초등학교,89281,5947,7079,5947,7079,0,420
청라초등학교,89282,5085,7198,5085,7198,0,396
청라파크자이상가,89299,687,987,686,987,1,54
청라파크자이상가,89300,649,668,649,668,0,42
청라푸르지오,89217,789,1424,789,1424,0,71
청라푸르지오라피아노,89497,7,48,7,48,0,1
청라푸르지오라피아노,89498,10,32,10,32,0,1
청라한양수자인레이크블루,89348,2801,2209,2801,2209,0,161
청라한양수자인레이크블루,89351,2492,1479,2492,1479,0,128
청라한화꿈에그린,89123,1707,600,1707,600,0,74
청라한화꿈에그린,89124,586,1106,586,1106,0,54
청라호반베르디움.포리공원,42899,2046,350,2046,350,0,77
청라호반베르디움.포리공원,42919,681,1776,681,1776,0,79
청라호수공원(남측),42861,2540,783,2540,783,0,107
청라호수공원(남측),42863,978,2263,978,2263,0,104
청라호수공원한신더휴,42870,7469,1100,7456,1100,13,276
청라호수공원한신더휴아파트,89291,15815,6409,15815,6409,0,716
청라힐스테이트,42987,1052,2901,1052,2901,0,127
청라힐스테이트,42988,2802,662,2802,662,0,111
청람중학교,89018,1745,2091,1745,2091,0,123
청람중학교,89019,2489,2410,2489,2410,0,158
청람초등학교,89279,6640,10468,6640,10468,0,551
청람초등학교,89280,10351,8506,10351,8506,0,608
청량중학교,38086,10946,4824,10922,4824,24,508
청련사입구,43766,58,133,58,133,0,6
청련사입구,43841,80,1,80,1,0,2
청룡정,41633,137,28,133,28,4,5
청룡정,41634,3,161,3,161,0,5
청소년수련관,42612,2833,205,2832,205,1,98
청소년수련관,42613,44,2679,44,2679,0,87
청소년수련관,43078,70,18,63,18,7,2
청소년수련관,43079,10,46,10,46,0,1
청소년수련관.어린이과학관,41307,12329,9760,12322,9760,7,712
청소년수련관.어린이과학관,41308,7153,9354,7153,9354,0,532
청송1단지.중흥S클래스,80090,174,236,173,236,1,13
청송1단지.중흥S클래스,80102,553,140,553,140,0,22
청송2.3단지,80089,89,104,89,104,0,6
청송2.3단지,80101,331,65,331,65,0,12
청송마을.성우오스타,80329,178,125,178,125,0,9
청송부락,90092,0,5,0,5,0,0
청송부락,90093,5,1,5,1,0,0
청양골,42775,5,63,5,63,0,2
청운대삼거리(하늘꿈교회),37433,5192,4777,5169,4777,23,321
청운대삼거리(하늘꿈교회),37500,3215,3413,3204,3413,11,213
청운대후문.한전제물포지사,37632,469,941,469,941,0,45
청운대후문.한전제물포지사,37633,189,1274,189,1274,0,47
청정주말농장,39852,0,150,0,150,0,4
청천농장,40538,116,1604,116,1604,0,55
청천농장,42511,1386,316,1380,316,6,54
청천농장(종점),40520,3032,9,3032,9,0,98
청천농장입구,40558,350,192,350,192,0,17
청천농장입구,40809,0,387,0,387,0,12
청천도서관,40426,1089,1984,1089,1984,0,99
청천도서관,40427,918,875,918,875,0,57
청천동,40808,973,10,973,10,0,31
청천동무지개아파트,40617,792,3611,788,3611,4,142
청천동무지개아파트,40618,3248,821,3240,821,8,131
청천동차고지,40925,223,460,223,460,0,22
청천중학교,40449,1502,4727,1502,4727,0,200
청천중학교,40455,1535,5490,1535,5490,0,226
청천천공영주차장,40896,353,1565,351,1565,2,61
청천천공영주차장,41639,450,1428,443,1428,7,60
청천초등학교,40582,3518,6135,3503,6135,15,311
청천초등학교,40586,17747,6612,17732,6612,15,785
청천초등학교,40587,3589,9505,3589,9505,0,422
청천초등학교후문,40574,1803,13722,1803,13722,0,500
청천초등학교후문,40579,14051,1539,14051,1539,0,502
청천치안센터,40533,30717,14026,30686,14026,31,1443
청천치안센터,40537,10607,15019,10597,15019,10,826
청천푸르지오아파트,40488,11397,76,11397,76,0,370
청천푸르지오아파트,40515,11763,1599,11763,1599,0,431
청천푸르지오아파트,40516,1452,8502,1452,8502,0,321
청천푸르지오아파트,40811,7507,1678,7507,1678,0,296
청천푸르지오아파트,40812,842,4628,842,4628,0,176
청천푸르지오아파트,40894,23,2266,23,2266,0,73
청천하우스디아파트,40475,6014,1947,6014,1947,0,256
청천하우스디아파트,40477,729,4111,729,4111,0,156
청학동.한국전력남인천지사,38230,2941,4169,2941,4169,0,229
청학동.한국전력남인천지사,38239,8089,6212,8089,6212,0,461
청학사거리,38256,23733,15441,23733,15441,0,1263
청학사거리,38259,10364,15478,10364,15478,0,833
청학사거리,38509,1681,1893,1681,1893,0,115
청학아파트,38236,9671,6129,9671,6129,0,509
청학아파트,38341,7079,7683,7079,7683,0,476
청학중학교,38160,3658,4922,3658,4922,0,276
청학중학교,38161,3183,2032,3183,2032,0,168
청학중학교,38496,885,397,885,397,0,41
청학초등학교,38181,2765,3688,2765,3688,0,208
청학초등학교,38185,3035,2643,3035,2643,0,183
청학초등학교,38190,1852,2814,1852,2814,0,150
체육공원,90214,32,6,32,6,0,1
체육공원앞,35605,6,292,6,292,0,9
체육공원앞,35606,160,1,160,1,0,5
초은고등학교,89025,10128,7934,10128,7934,0,582
초은고등학교,89026,4156,11185,4156,11185,0,494
초정마을,41252,3682,3044,3682,3044,0,216
초정마을,41254,2146,833,2146,833,0,96
초지,43016,11,76,11,76,0,2
초지대교,43017,263,440,261,440,2,22
초지대교,43071,1429,462,1426,462,3,61
초지대교,43106,255,755,254,755,1,32
초지리,43026,114,196,112,196,2,10
초지리,43093,2,73,2,73,0,2
초지삼거리,43112,75,36,74,36,1,3
초지삼거리,43147,1,13,1,13,0,0
초지삼거리,43508,14,92,14,92,0,3
초지진,43024,25,96,25,96,0,3
초지진,43025,209,107,204,107,5,10
초지큰말,43260,23,0,20,0,3,0
초지큰말,43512,0,6,0,6,0,0
축현초등학교.인천시립박물관,38151,4819,3536,4819,3536,0,269
축현초등학교.인천시립박물관,38152,2939,4508,2939,4508,0,240
축협,43061,1192,936,1176,936,16,68
충렬사,43326,14,0,13,0,1,0
충렬사,43629,74,52,74,52,0,4
충성아파트,40117,762,1879,761,1879,1,85
충정로역2호선,22064,8790,94,8790,94,0,286
치마바위,43247,1,36,1,36,0,1
치마바위,43646,6,3,4,3,2,0
카페거리,35727,18,26,18,26,0,1
카페거리,35728,10,59,10,59,0,2
칼빈매니토바국제학교,38370,2569,5015,2569,5015,0,244
칼빈매니토바국제학교,38435,4256,901,4256,901,0,166
칼빈매니토바국제학교,38500,5283,3413,5277,3413,6,280
캐슬해모로,39845,1080,299,1080,299,0,44
캐슬해모로,39846,4950,539,4949,539,1,177
캐슬해모로,39848,478,931,478,931,0,45
캐슬해모로,39849,839,3910,838,3910,1,153
캠퍼스타운역,38419,10496,19961,10484,19961,12,982
캠퍼스타운역,38420,9707,7137,9707,7137,0,543
캠퍼스타운역(3번출구),38388,67,2670,67,2670,0,88
캠퍼스타운역(3번출구),38717,595,15,593,15,2,19
커넬워크,38415,1013,412,1013,412,0,45
커넬워크,38417,2927,1873,2925,1873,2,154
커넬워크,38753,131,2658,130,2658,1,89
커넬워크(4동),38527,735,1231,735,1231,0,63
컨벤시아,38372,1010,2547,1010,2547,0,114
코세스물류창고,89197,86,5,86,5,0,2
코스모스아파트,42098,369,1004,368,1004,1,44
코오롱더프라우,38439,27,1066,27,1066,0,35
코오롱아파트작전중.고.여고,41117,3109,3769,3090,3769,19,221
"쿠팡16,17센터",35865,464,642,464,642,0,35
쿠팡물류센터,89157,1,579,1,579,0,18
큐티엘,90218,28,12,27,12,1,1
큰말,43937,26,0,26,0,0,0
큰말,43938,1,21,1,21,0,0
큰말,43949,4,19,4,19,0,0
큰말,90309,2,13,2,13,0,0
큰무리선착장,35710,194,168,194,168,0,11
큰무리선착장,35712,49,418,49,418,0,15
큰방죽사거리,39144,2587,3266,2586,3266,1,188
큰방죽사거리,39145,1498,2880,1495,2880,3,141
큰방죽삼거리,39575,132,248,132,248,0,12
큰방죽삼거리,39576,54,432,54,432,0,15
큰산너머입구,44013,4,144,4,144,0,4
큰산너머입구,44014,183,4,183,4,0,6
킹스빌타운,41315,2757,3360,2757,3360,0,197
타운하우스공장.명진화학,89226,5,193,5,193,0,6
타운하우스공장.명진화학,89227,231,7,231,7,0,7
탄토 마을,90381,16,1,16,1,0,0
탄토마을,90378,0,11,0,11,0,0
탑재,43115,3,43,3,43,0,1
탑재,43327,286,227,286,227,0,16
탑재,43579,259,300,259,300,0,18
태경아파트,38275,8707,9429,8707,9429,0,585
태산.대진아파트,38294,2782,2726,2773,2726,9,177
태산아파트,41193,7716,11180,7709,11180,7,609
태산아파트,42227,666,475,666,475,0,36
태산아파트·하나아파트,41578,1199,2092,1199,2092,0,106
태신보세창고,89236,28,287,28,287,0,10
태신보세창고,89237,1122,34,1118,34,4,37
태양공단,42147,2088,1816,2088,1816,0,125
태양공단,42148,2862,2396,2862,2396,0,169
태양주택,40204,18,995,18,995,0,32
태영아파트,42298,3889,3327,3889,3327,0,232
태영아파트,42300,3567,3477,3567,3477,0,227
태평1차아파트,39241,3867,392,3867,392,0,137
태평1차아파트,39242,303,3789,303,3789,0,132
태평1차아파트,39516,9804,2145,9804,2145,0,385
태평1차아파트,39517,2296,10723,2296,10723,0,419
